ID,Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,RUL
1,124,-0.0007,-0.0,100.0,518.67,642.17,1583.66,1406.43,14.62,21.61,554.0,2388.07,9072.01,1.3,47.3,521.94,2387.98,8150.29,8.4481,0.03,393,2388,100.0,38.93,23.3135,135
1,125,0.0019,-0.0003,100.0,518.67,642.19,1583.56,1399.43,14.62,21.61,553.71,2387.99,9074.78,1.3,47.21,522.01,2388.08,8153.68,8.4342,0.03,393,2388,100.0,38.97,23.3991,134
1,126,0.0053,0.0002,100.0,518.67,642.26,1595.19,1404.39,14.62,21.61,553.84,2388.05,9070.17,1.3,47.1,521.93,2388.07,8153.36,8.4001,0.03,391,2388,100.0,39.0,23.4191,133
1,127,-0.0009,0.0001,100.0,518.67,641.81,1582.25,1395.27,14.62,21.61,554.69,2388.0,9074.2,1.3,47.17,522.35,2388.0,8150.9,8.4375,0.03,392,2388,100.0,38.7,23.457,132
1,128,-0.0007,0.0001,100.0,518.67,642.35,1591.2,1411.85,14.62,21.61,553.28,2388.08,9070.85,1.3,47.34,521.8,2388.05,8150.25,8.434,0.03,393,2388,100.0,39.07,23.3822,131
1,129,-0.0018,0.0001,100.0,518.67,641.84,1582.27,1404.35,14.62,21.61,553.78,2388.06,9074.18,1.3,47.37,522.36,2388.0,8151.73,8.3959,0.03,392,2388,100.0,38.81,23.4251,130
1,130,0.0008,-0.0,100.0,518.67,641.77,1581.08,1397.31,14.62,21.61,553.87,2388.07,9068.57,1.3,47.33,521.88,2388.01,8153.68,8.422,0.03,393,2388,100.0,38.94,23.4846,129
1,131,0.0021,-0.0001,100.0,518.67,642.25,1589.4,1405.04,14.62,21.61,554.12,2388.05,9068.18,1.3,47.36,522.23,2388.04,8148.07,8.4194,0.03,392,2388,100.0,38.95,23.403,128
1,132,0.0011,0.0004,100.0,518.67,642.97,1585.96,1401.33,14.62,21.61,553.52,2388.08,9072.78,1.3,47.33,521.43,2388.06,8146.93,8.4365,0.03,392,2388,100.0,38.88,23.3906,127
1,133,-0.0005,0.0002,100.0,518.67,642.46,1590.51,1399.09,14.62,21.61,554.34,2388.01,9067.29,1.3,47.45,521.61,2388.03,8148.82,8.4134,0.03,393,2388,100.0,39.07,23.3643,126
1,134,-0.0033,0.0003,100.0,518.67,642.05,1589.92,1411.38,14.62,21.61,554.25,2388.02,9076.24,1.3,47.31,521.52,2388.03,8146.55,8.418,0.03,392,2388,100.0,38.94,23.3354,125
1,135,0.0035,-0.0004,100.0,518.67,642.95,1588.93,1403.46,14.62,21.61,553.6,2388.02,9076.78,1.3,47.37,522.05,2388.03,8151.44,8.4089,0.03,392,2388,100.0,38.92,23.4502,124
1,136,0.0002,-0.0005,100.0,518.67,642.57,1594.07,1393.69,14.62,21.61,553.77,2388.03,9076.89,1.3,47.15,522.27,2388.03,8154.81,8.4489,0.03,392,2388,100.0,38.99,23.3221,123
1,137,0.0024,0.0004,100.0,518.67,642.62,1587.92,1402.91,14.62,21.61,554.15,2388.07,9070.17,1.3,47.45,521.49,2388.05,8151.5,8.4177,0.03,392,2388,100.0,38.83,23.4102,122
1,138,0.0012,-0.0002,100.0,518.67,642.22,1579.91,1402.44,14.62,21.61,553.87,2388.04,9077.92,1.3,47.38,521.82,2387.98,8148.54,8.4244,0.03,393,2388,100.0,39.0,23.3819,121
1,139,0.0026,-0.0004,100.0,518.67,642.71,1583.7,1405.36,14.62,21.61,554.23,2388.07,9063.29,1.3,47.5,521.87,2388.03,8149.02,8.4589,0.03,394,2388,100.0,38.91,23.4228,120
1,140,-0.0002,-0.0002,100.0,518.67,642.37,1586.7,1408.26,14.62,21.61,553.84,2388.05,9065.56,1.3,47.4,521.95,2388.01,8150.7,8.4018,0.03,393,2388,100.0,38.97,23.345,119
1,141,0.0026,0.0004,100.0,518.67,642.54,1588.67,1397.95,14.62,21.61,553.58,2388.07,9062.91,1.3,47.46,521.23,2388.1,8149.38,8.4207,0.03,393,2388,100.0,38.83,23.2708,118
1,142,0.0026,0.0004,100.0,518.67,642.48,1581.89,1402.66,14.62,21.61,553.29,2388.02,9064.41,1.3,47.35,521.72,2388.1,8152.46,8.4269,0.03,393,2388,100.0,38.91,23.3837,117
1,143,-0.0008,-0.0002,100.0,518.67,642.5,1590.96,1407.99,14.62,21.61,554.04,2388.06,9059.11,1.3,47.28,521.81,2388.01,8149.28,8.3876,0.03,394,2388,100.0,38.99,23.311,116
1,144,-0.0006,-0.0003,100.0,518.67,642.01,1588.74,1406.16,14.62,21.61,553.22,2388.09,9074.62,1.3,47.62,521.69,2388.01,8152.5,8.4126,0.03,393,2388,100.0,38.82,23.3992,115
1,145,0.0034,-0.0001,100.0,518.67,643.07,1583.36,1408.15,14.62,21.61,553.56,2388.0,9076.42,1.3,47.51,521.39,2387.99,8150.89,8.4365,0.03,394,2388,100.0,38.81,23.3765,114
1,146,-0.0003,0.0,100.0,518.67,642.43,1582.73,1410.11,14.62,21.61,553.44,2388.09,9073.48,1.3,47.41,521.12,2388.11,8153.12,8.4453,0.03,391,2388,100.0,39.05,23.3544,113
1,147,-0.0013,-0.0002,100.0,518.67,643.09,1597.53,1402.72,14.62,21.61,554.06,2388.04,9071.38,1.3,47.32,521.91,2388.01,8153.38,8.4449,0.03,393,2388,100.0,39.04,23.2939,112
1,148,0.0017,-0.0005,100.0,518.67,642.43,1583.8,1401.2,14.62,21.61,554.34,2388.05,9071.09,1.3,47.45,521.69,2388.04,8150.68,8.4132,0.03,393,2388,100.0,39.02,23.4205,111
1,149,0.0001,0.0001,100.0,518.67,642.74,1585.97,1405.27,14.62,21.61,554.24,2388.04,9075.79,1.3,47.25,521.87,2388.02,8148.22,8.4446,0.03,394,2388,100.0,38.7,23.3524,110
1,150,0.0018,0.0004,100.0,518.67,642.27,1589.89,1409.08,14.62,21.61,554.29,2388.04,9072.24,1.3,47.28,521.53,2388.05,8151.42,8.3973,0.03,393,2388,100.0,38.79,23.3416,109
1,151,0.0001,-0.0001,100.0,518.67,642.36,1596.85,1404.4,14.62,21.61,553.56,2388.09,9069.0,1.3,47.4,522.18,2388.05,8154.36,8.434,0.03,392,2388,100.0,38.77,23.3903,108
1,152,-0.0002,-0.0005,100.0,518.67,642.48,1586.24,1403.1,14.62,21.61,553.81,2388.09,9071.91,1.3,47.33,521.63,2388.05,8147.95,8.4372,0.03,392,2388,100.0,38.7,23.2683,107
1,153,-0.0003,-0.0002,100.0,518.67,642.81,1587.78,1403.82,14.62,21.61,553.38,2388.04,9072.99,1.3,47.75,522.2,2388.0,8150.98,8.4499,0.03,393,2388,100.0,38.89,23.2798,106
1,154,0.0001,-0.0004,100.0,518.67,642.42,1593.24,1398.66,14.62,21.61,553.39,2388.12,9073.14,1.3,47.34,522.04,2388.07,8152.92,8.4247,0.03,392,2388,100.0,38.89,23.3212,105
1,155,-0.0034,0.0002,100.0,518.67,643.09,1585.47,1408.35,14.62,21.61,553.22,2388.03,9072.01,1.3,47.48,522.52,2388.04,8148.48,8.4498,0.03,395,2388,100.0,39.13,23.3064,104
1,156,-0.0006,0.0001,100.0,518.67,642.55,1591.67,1411.96,14.62,21.61,553.5,2388.03,9067.73,1.3,47.46,521.82,2388.02,8151.91,8.421,0.03,392,2388,100.0,38.88,23.3377,103
1,157,-0.0032,-0.0005,100.0,518.67,642.57,1587.47,1406.08,14.62,21.61,553.02,2388.02,9069.25,1.3,47.45,521.68,2388.05,8148.37,8.454,0.03,394,2388,100.0,38.87,23.3894,102
1,158,-0.0,0.0001,100.0,518.67,641.98,1595.03,1406.49,14.62,21.61,553.76,2388.05,9068.65,1.3,47.32,521.85,2388.09,8148.47,8.4221,0.03,393,2388,100.0,38.84,23.339,101
1,159,0.0025,0.0,100.0,518.67,642.64,1592.32,1410.8,14.62,21.61,553.4,2388.04,9072.28,1.3,47.49,521.43,2388.04,8151.3,8.4385,0.03,393,2388,100.0,38.71,23.2224,100
1,160,0.0002,0.0001,100.0,518.67,642.36,1594.79,1414.46,14.62,21.61,553.55,2388.07,9072.47,1.3,47.52,521.18,2388.03,8146.51,8.4187,0.03,393,2388,100.0,38.86,23.2988,99
1,161,0.0001,0.0004,100.0,518.67,642.4,1587.14,1406.38,14.62,21.61,553.98,2388.08,9075.4,1.3,47.45,521.55,2388.04,8147.44,8.4228,0.03,393,2388,100.0,38.87,23.3033,98
1,162,-0.0016,0.0001,100.0,518.67,642.68,1587.65,1405.36,14.62,21.61,553.11,2388.08,9064.41,1.3,47.44,521.85,2388.08,8148.88,8.4272,0.03,394,2388,100.0,38.98,23.2133,97
1,163,0.0001,0.0002,100.0,518.67,642.68,1590.42,1409.85,14.62,21.61,553.45,2388.14,9071.37,1.3,47.38,521.34,2388.09,8147.37,8.435,0.03,393,2388,100.0,38.88,23.3244,96
1,164,0.0008,-0.0003,100.0,518.67,642.64,1584.91,1409.31,14.62,21.61,552.9,2388.14,9073.66,1.3,47.54,521.59,2388.09,8144.82,8.4056,0.03,393,2388,100.0,38.84,23.2943,95
1,165,-0.0034,0.0002,100.0,518.67,642.17,1586.09,1404.79,14.62,21.61,554.02,2388.06,9073.78,1.3,47.3,521.49,2388.03,8143.48,8.4598,0.03,393,2388,100.0,38.87,23.2956,94
1,166,-0.0024,0.0004,100.0,518.67,642.41,1594.39,1409.85,14.62,21.61,553.68,2388.04,9062.81,1.3,47.52,521.73,2388.0,8151.64,8.4253,0.03,392,2388,100.0,38.79,23.3268,93
1,167,0.0017,-0.0005,100.0,518.67,642.68,1586.71,1419.8,14.62,21.61,553.74,2388.11,9073.73,1.3,47.48,521.57,2388.12,8145.67,8.4042,0.03,393,2388,100.0,38.88,23.344,92
1,168,-0.0013,0.0,100.0,518.67,642.34,1586.61,1405.22,14.62,21.61,553.39,2388.03,9073.73,1.3,47.33,521.76,2388.06,8148.89,8.4345,0.03,392,2388,100.0,38.85,23.3451,91
1,169,0.0036,-0.0003,100.0,518.67,642.6,1593.15,1411.62,14.62,21.61,553.97,2388.08,9067.51,1.3,47.71,521.72,2388.13,8151.82,8.4199,0.03,392,2388,100.0,38.77,23.3187,90
1,170,0.0011,-0.0003,100.0,518.67,642.6,1594.35,1407.91,14.62,21.61,553.78,2388.09,9071.14,1.3,47.4,521.7,2388.07,8148.7,8.4193,0.03,394,2388,100.0,38.91,23.3639,89
1,171,0.0032,-0.0004,100.0,518.67,642.41,1587.93,1402.66,14.62,21.61,553.84,2388.09,9072.04,1.3,47.52,521.33,2388.02,8149.51,8.4321,0.03,394,2388,100.0,38.76,23.2861,88
1,172,-0.0019,-0.0003,100.0,518.67,642.59,1597.51,1412.58,14.62,21.61,553.02,2388.07,9071.68,1.3,47.5,521.41,2388.05,8151.47,8.4624,0.03,392,2388,100.0,38.81,23.2399,87
1,173,0.0008,-0.0005,100.0,518.67,642.38,1596.02,1403.04,14.62,21.61,553.14,2388.07,9075.66,1.3,47.51,522.32,2388.04,8148.18,8.4249,0.03,393,2388,100.0,38.67,23.3147,86
1,174,-0.004,-0.0001,100.0,518.67,642.16,1597.85,1405.84,14.62,21.61,553.59,2388.13,9068.46,1.3,47.65,521.84,2388.04,8151.15,8.4501,0.03,394,2388,100.0,38.74,23.2819,85
1,175,-0.0017,-0.0004,100.0,518.67,642.52,1581.68,1406.86,14.62,21.61,553.02,2388.06,9078.71,1.3,47.63,521.9,2388.1,8152.33,8.446,0.03,391,2388,100.0,38.87,23.2947,84
1,176,-0.0036,0.0001,100.0,518.67,641.97,1587.37,1409.46,14.62,21.61,553.26,2388.12,9069.58,1.3,47.4,521.57,2388.08,8157.42,8.4514,0.03,391,2388,100.0,38.9,23.2322,83
1,177,0.0015,0.0003,100.0,518.67,642.49,1599.09,1404.38,14.62,21.61,552.7,2388.07,9067.53,1.3,47.35,520.98,2388.08,8151.57,8.4054,0.03,393,2388,100.0,38.89,23.3296,82
1,178,-0.0012,0.0002,100.0,518.67,643.04,1588.24,1401.65,14.62,21.61,553.11,2388.07,9070.75,1.3,47.42,521.15,2388.02,8155.67,8.4229,0.03,394,2388,100.0,38.78,23.2484,81
1,179,0.0035,-0.0003,100.0,518.67,642.97,1583.04,1407.17,14.62,21.61,552.77,2388.1,9071.07,1.3,47.66,521.27,2388.1,8147.6,8.463,0.03,395,2388,100.0,38.92,23.1559,80
1,180,0.0038,0.0,100.0,518.67,643.07,1587.34,1406.28,14.62,21.61,553.71,2388.11,9070.81,1.3,47.51,521.33,2388.08,8149.71,8.4065,0.03,394,2388,100.0,39.09,23.1683,79
1,181,0.0001,-0.0001,100.0,518.67,642.31,1591.29,1399.5,14.62,21.61,553.5,2388.12,9063.79,1.3,47.67,521.53,2388.12,8146.56,8.4163,0.03,393,2388,100.0,38.83,23.2364,78
1,182,0.002,0.0001,100.0,518.67,642.37,1593.2,1414.3,14.62,21.61,553.46,2388.1,9066.02,1.3,47.52,521.3,2388.09,8147.66,8.4337,0.03,394,2388,100.0,38.66,23.2449,77
1,183,0.0005,0.0003,100.0,518.67,641.84,1588.43,1412.8,14.62,21.61,553.63,2388.05,9070.23,1.3,47.53,521.61,2388.1,8143.44,8.4299,0.03,392,2388,100.0,38.73,23.3216,76
1,184,-0.0,-0.0001,100.0,518.67,642.5,1590.76,1409.58,14.62,21.61,553.41,2388.09,9072.91,1.3,47.44,522.12,2388.1,8147.34,8.4555,0.03,393,2388,100.0,38.87,23.3773,75
1,185,0.0009,-0.0002,100.0,518.67,642.72,1584.57,1397.71,14.62,21.61,553.72,2388.09,9077.44,1.3,47.79,520.96,2388.06,8150.08,8.4504,0.03,392,2388,100.0,38.88,23.3945,74
1,186,-0.0005,0.0002,100.0,518.67,642.45,1590.89,1410.57,14.62,21.61,552.83,2388.07,9077.07,1.3,47.74,521.22,2388.06,8154.73,8.469,0.03,393,2388,100.0,38.88,23.2694,73
1,187,0.0012,0.0004,100.0,518.67,643.16,1591.08,1409.22,14.62,21.61,553.08,2388.08,9072.77,1.3,47.56,521.67,2388.1,8148.92,8.4452,0.03,394,2388,100.0,38.77,23.2041,72
1,188,0.0014,0.0,100.0,518.67,643.48,1588.55,1410.73,14.62,21.61,553.02,2388.1,9072.27,1.3,47.64,521.36,2388.11,8143.92,8.451,0.03,393,2388,100.0,38.8,23.3575,71
1,189,-0.0054,-0.0003,100.0,518.67,642.26,1592.56,1401.97,14.62,21.61,553.32,2388.08,9070.68,1.3,47.7,521.6,2388.08,8153.25,8.4574,0.03,394,2388,100.0,38.59,23.3812,70
1,190,0.0006,-0.0003,100.0,518.67,643.11,1590.18,1405.06,14.62,21.61,553.25,2388.09,9074.38,1.3,47.55,521.66,2388.07,8152.48,8.4719,0.03,393,2388,100.0,38.59,23.3774,69
1,191,0.0036,0.0004,100.0,518.67,642.47,1581.9,1414.49,14.62,21.61,553.19,2388.12,9078.82,1.3,47.56,521.83,2388.14,8149.55,8.4651,0.03,392,2388,100.0,38.65,23.2453,68
1,192,0.0011,0.0003,100.0,518.67,642.53,1593.75,1411.18,14.62,21.61,553.65,2388.1,9077.27,1.3,47.72,521.36,2388.09,8153.23,8.4359,0.03,393,2388,100.0,38.72,23.2512,67
1,193,-0.0024,-0.0004,100.0,518.67,642.71,1590.06,1418.82,14.62,21.61,553.24,2388.07,9072.88,1.3,47.73,521.73,2388.11,8140.8,8.4393,0.03,394,2388,100.0,38.93,23.2572,66
1,194,-0.0,-0.0002,100.0,518.67,642.38,1587.37,1405.45,14.62,21.61,552.87,2388.05,9081.85,1.3,47.65,521.1,2388.06,8149.52,8.435,0.03,394,2388,100.0,38.62,23.2115,65
1,195,-0.0003,-0.0004,100.0,518.67,643.02,1591.26,1418.18,14.62,21.61,553.31,2388.13,9075.12,1.3,47.44,521.4,2388.11,8147.99,8.4705,0.03,394,2388,100.0,38.63,23.2445,64
1,196,0.0005,0.0003,100.0,518.67,642.58,1591.47,1408.16,14.62,21.61,552.9,2388.08,9071.12,1.3,47.64,521.42,2388.08,8147.58,8.4741,0.03,393,2388,100.0,38.86,23.2751,63
1,197,0.002,-0.0002,100.0,518.67,642.77,1591.11,1410.21,14.62,21.61,552.78,2388.13,9076.25,1.3,47.8,521.82,2388.04,8149.61,8.4164,0.03,393,2388,100.0,38.82,23.2987,62
1,198,0.0023,-0.0002,100.0,518.67,642.52,1589.14,1410.7,14.62,21.61,552.94,2388.09,9068.53,1.3,47.45,520.83,2388.16,8151.93,8.4579,0.03,395,2388,100.0,38.73,23.2421,61
1,199,0.0023,0.0002,100.0,518.67,642.26,1598.09,1419.18,14.62,21.61,552.86,2388.07,9071.63,1.3,47.79,520.8,2388.11,8151.24,8.4328,0.03,395,2388,100.0,38.9,23.3191,60
1,200,-0.0036,0.0002,100.0,518.67,642.92,1595.46,1414.78,14.62,21.61,553.46,2388.11,9069.67,1.3,47.56,521.16,2388.11,8146.91,8.4265,0.03,394,2388,100.0,38.91,23.3581,59
1,201,-0.0036,-0.0004,100.0,518.67,642.47,1591.02,1409.76,14.62,21.61,552.85,2388.11,9060.86,1.3,47.63,521.51,2388.08,8147.42,8.4533,0.03,394,2388,100.0,38.77,23.193,58
1,202,-0.0043,0.0003,100.0,518.67,642.58,1595.01,1411.84,14.62,21.61,552.84,2388.09,9077.04,1.3,47.67,521.12,2388.13,8151.38,8.4601,0.03,394,2388,100.0,38.7,23.2392,57
1,203,0.0033,-0.0004,100.0,518.67,642.66,1596.82,1419.02,14.62,21.61,552.15,2388.09,9073.55,1.3,47.63,520.46,2388.11,8142.84,8.4426,0.03,393,2388,100.0,38.91,23.2576,56
1,204,0.0007,-0.0004,100.0,518.67,643.02,1594.44,1414.04,14.62,21.61,552.98,2388.13,9066.87,1.3,47.51,520.96,2388.1,8151.65,8.4541,0.03,395,2388,100.0,38.52,23.3022,55
1,205,-0.0022,-0.0001,100.0,518.67,643.04,1602.53,1414.02,14.62,21.61,552.55,2388.11,9072.43,1.3,47.52,521.23,2388.08,8146.44,8.4402,0.03,394,2388,100.0,38.53,23.267,54
1,206,0.0009,-0.0002,100.0,518.67,643.1,1593.55,1409.19,14.62,21.61,553.11,2388.14,9074.96,1.3,47.69,520.51,2388.14,8150.78,8.4413,0.03,393,2388,100.0,38.91,23.192,53
1,207,-0.0003,0.0001,100.0,518.67,643.16,1594.88,1414.03,14.62,21.61,552.06,2388.1,9073.23,1.3,47.82,520.7,2388.13,8151.92,8.4689,0.03,396,2388,100.0,38.76,23.2329,52
1,208,-0.0007,0.0002,100.0,518.67,642.89,1587.78,1417.01,14.62,21.61,552.51,2388.13,9069.99,1.3,47.74,520.97,2388.13,8151.36,8.4518,0.03,393,2388,100.0,38.7,23.2955,51
1,209,0.002,-0.0005,100.0,518.67,643.23,1599.57,1415.25,14.62,21.61,553.02,2388.13,9076.42,1.3,47.58,521.23,2388.11,8150.2,8.4316,0.03,393,2388,100.0,38.84,23.2993,50
1,210,0.0021,-0.0003,100.0,518.67,642.7,1597.98,1407.91,14.62,21.61,552.95,2388.14,9070.05,1.3,47.61,520.37,2388.15,8153.97,8.4702,0.03,395,2388,100.0,38.77,23.277,49
1,211,-0.0006,0.0002,100.0,518.67,642.45,1593.28,1413.75,14.62,21.61,553.01,2388.12,9068.26,1.3,47.71,521.41,2388.14,8151.91,8.4516,0.03,394,2388,100.0,38.57,23.2188,48
1,212,0.0019,-0.0001,100.0,518.67,642.95,1595.89,1421.28,14.62,21.61,553.3,2388.12,9076.18,1.3,47.63,521.06,2388.16,8151.02,8.4497,0.03,394,2388,100.0,38.59,23.2353,47
1,213,0.0008,-0.0001,100.0,518.67,643.2,1590.77,1415.33,14.62,21.61,552.36,2388.09,9075.94,1.3,47.69,521.26,2388.12,8150.68,8.4355,0.03,394,2388,100.0,38.69,23.0933,46
1,214,0.0022,0.0002,100.0,518.67,642.71,1598.86,1413.36,14.62,21.61,553.15,2388.09,9069.98,1.3,47.6,521.1,2388.17,8146.23,8.4425,0.03,395,2388,100.0,38.66,23.2472,45
1,215,-0.0012,0.0002,100.0,518.67,643.05,1591.56,1418.03,14.62,21.61,552.53,2388.15,9074.71,1.3,47.6,520.79,2388.14,8147.54,8.4381,0.03,395,2388,100.0,38.66,23.188,44
1,216,-0.0029,0.0004,100.0,518.67,643.36,1590.83,1416.89,14.62,21.61,552.2,2388.1,9075.52,1.3,47.65,520.71,2388.14,8151.78,8.4724,0.03,396,2388,100.0,38.62,23.1276,43
1,217,-0.0024,-0.0004,100.0,518.67,642.92,1598.95,1412.52,14.62,21.61,552.22,2388.16,9073.66,1.3,47.78,520.94,2388.19,8153.47,8.487,0.03,393,2388,100.0,38.68,23.1859,42
1,218,0.0021,-0.0002,100.0,518.67,642.91,1597.05,1408.18,14.62,21.61,552.78,2388.13,9075.65,1.3,47.72,520.75,2388.14,8145.56,8.444,0.03,394,2388,100.0,38.63,23.2371,41
1,219,0.0022,0.0003,100.0,518.67,642.84,1596.34,1417.91,14.62,21.61,552.95,2388.21,9065.09,1.3,47.73,521.0,2388.18,8148.36,8.4365,0.03,394,2388,100.0,38.66,23.2827,40
1,220,-0.0037,-0.0,100.0,518.67,642.77,1594.18,1419.8,14.62,21.61,552.66,2388.19,9073.26,1.3,47.7,521.19,2388.11,8150.46,8.4564,0.03,395,2388,100.0,38.77,23.2771,39
1,221,-0.0018,-0.0004,100.0,518.67,643.35,1594.38,1423.21,14.62,21.61,552.67,2388.17,9072.47,1.3,47.8,520.61,2388.08,8145.06,8.4708,0.03,395,2388,100.0,38.76,23.2154,38
1,222,0.0023,-0.0005,100.0,518.67,643.02,1595.46,1423.88,14.62,21.61,552.54,2388.17,9073.89,1.3,47.81,520.65,2388.13,8145.51,8.4938,0.03,394,2388,100.0,38.54,23.216,37
1,223,0.0031,0.0004,100.0,518.67,643.09,1598.9,1411.04,14.62,21.61,552.25,2388.1,9080.02,1.3,48.02,520.46,2388.18,8148.98,8.4589,0.03,396,2388,100.0,38.64,23.1425,36
1,224,-0.0021,0.0004,100.0,518.67,643.45,1596.51,1416.97,14.62,21.61,552.26,2388.12,9080.56,1.3,47.69,520.45,2388.16,8147.14,8.462,0.03,396,2388,100.0,38.62,23.1929,35
1,225,0.0013,-0.0002,100.0,518.67,643.71,1599.72,1416.7,14.62,21.61,552.53,2388.17,9074.01,1.3,47.66,520.29,2388.19,8146.46,8.4682,0.03,395,2388,100.0,38.82,23.2158,34
1,226,-0.0015,-0.0001,100.0,518.67,643.17,1605.25,1423.92,14.62,21.61,552.93,2388.13,9079.99,1.3,47.78,520.44,2388.2,8152.02,8.4712,0.03,394,2388,100.0,38.63,23.1775,33
1,227,0.0004,-0.0001,100.0,518.67,643.04,1593.13,1416.51,14.62,21.61,552.37,2388.16,9070.95,1.3,47.82,520.52,2388.18,8147.64,8.4717,0.03,395,2388,100.0,38.66,23.2273,32
1,228,-0.0016,0.0003,100.0,518.67,643.6,1597.56,1424.84,14.62,21.61,552.24,2388.15,9074.59,1.3,47.75,520.86,2388.16,8147.35,8.4926,0.03,393,2388,100.0,38.59,23.3012,31
1,229,-0.0024,-0.0001,100.0,518.67,643.67,1591.32,1418.78,14.62,21.61,552.54,2388.15,9077.69,1.3,47.96,521.09,2388.19,8149.66,8.4914,0.03,395,2388,100.0,38.51,23.2569,30
1,230,-0.001,-0.0004,100.0,518.67,643.2,1593.43,1414.07,14.62,21.61,552.55,2388.17,9076.36,1.3,47.87,520.81,2388.21,8149.63,8.4842,0.03,393,2388,100.0,38.66,23.1833,29
1,231,0.0068,0.0003,100.0,518.67,643.02,1599.01,1426.55,14.62,21.61,552.68,2388.13,9076.25,1.3,47.8,521.25,2388.13,8153.79,8.4885,0.03,396,2388,100.0,38.74,23.1805,28
1,232,-0.002,-0.0001,100.0,518.67,643.44,1595.92,1422.4,14.62,21.61,552.18,2388.16,9078.32,1.3,47.81,520.4,2388.13,8151.1,8.4722,0.03,393,2388,100.0,38.71,23.13,27
1,233,0.0045,0.0002,100.0,518.67,643.46,1596.97,1422.57,14.62,21.61,552.27,2388.2,9079.39,1.3,48.0,520.41,2388.14,8150.36,8.5036,0.03,396,2388,100.0,38.53,23.1197,26
1,234,-0.0021,-0.0002,100.0,518.67,643.37,1597.61,1418.06,14.62,21.61,551.74,2388.14,9077.3,1.3,47.83,520.5,2388.15,8154.77,8.5117,0.03,395,2388,100.0,38.56,23.08,25
1,235,0.0016,-0.0001,100.0,518.67,643.15,1599.13,1423.33,14.62,21.61,552.1,2388.12,9072.31,1.3,47.75,520.53,2388.2,8156.02,8.4719,0.03,394,2388,100.0,38.72,23.1792,24
1,236,0.0011,-0.0003,100.0,518.67,642.87,1593.39,1423.52,14.62,21.61,552.29,2388.18,9077.79,1.3,47.85,520.25,2388.18,8144.48,8.4966,0.03,394,2388,100.0,38.49,23.1283,23
1,237,0.0006,0.0004,100.0,518.67,643.49,1597.7,1426.99,14.62,21.61,552.27,2388.2,9066.79,1.3,47.93,520.98,2388.18,8146.27,8.4877,0.03,395,2388,100.0,38.62,23.0634,22
1,238,0.0022,-0.0005,100.0,518.67,643.25,1589.98,1422.21,14.62,21.61,552.62,2388.22,9073.77,1.3,47.79,520.17,2388.2,8148.83,8.4676,0.03,395,2388,100.0,38.55,23.0818,21
1,239,-0.0016,-0.0001,100.0,518.67,643.29,1595.82,1423.51,14.62,21.61,552.16,2388.19,9082.15,1.3,47.98,520.01,2388.17,8150.2,8.4867,0.03,395,2388,100.0,38.63,23.2299,20
1,240,-0.0017,-0.0,100.0,518.67,643.14,1601.07,1427.37,14.62,21.61,552.29,2388.19,9083.12,1.3,48.06,520.59,2388.22,8144.63,8.5132,0.03,396,2388,100.0,38.53,23.098,19
1,241,0.0013,-0.0002,100.0,518.67,643.38,1592.75,1421.28,14.62,21.61,551.67,2388.2,9067.2,1.3,47.94,520.8,2388.21,8152.78,8.4873,0.03,395,2388,100.0,38.61,23.0812,18
1,242,-0.0007,-0.0005,100.0,518.67,643.26,1595.87,1425.87,14.62,21.61,551.78,2388.13,9077.8,1.3,48.12,520.4,2388.2,8149.86,8.486,0.03,395,2388,100.0,38.55,23.1906,17
1,243,0.0016,0.0004,100.0,518.67,643.39,1596.26,1422.48,14.62,21.61,552.44,2388.21,9063.07,1.3,48.05,520.36,2388.17,8148.81,8.468,0.03,396,2388,100.0,38.57,23.1336,16
1,244,-0.0012,-0.0001,100.0,518.67,643.71,1594.69,1424.74,14.62,21.61,551.44,2388.18,9075.7,1.3,47.99,520.59,2388.19,8153.85,8.4936,0.03,398,2388,100.0,38.53,23.1189,15
1,245,0.0027,-0.0001,100.0,518.67,643.27,1600.86,1427.49,14.62,21.61,551.25,2388.22,9083.75,1.3,48.15,520.29,2388.23,8154.8,8.4861,0.03,396,2388,100.0,38.47,23.1526,14
1,246,0.0005,0.0002,100.0,518.67,643.77,1597.9,1427.45,14.62,21.61,552.64,2388.21,9072.88,1.3,48.0,519.84,2388.22,8149.78,8.548,0.03,396,2388,100.0,38.4,23.1525,13
1,247,0.0012,0.0002,100.0,518.67,643.38,1595.7,1428.44,14.62,21.61,552.71,2388.2,9081.56,1.3,48.15,519.59,2388.21,8146.87,8.4806,0.03,395,2388,100.0,38.5,23.1023,12
1,248,-0.0043,-0.0001,100.0,518.67,643.39,1597.83,1425.96,14.62,21.61,551.57,2388.26,9071.33,1.3,47.96,520.35,2388.22,8147.41,8.4967,0.03,397,2388,100.0,38.41,23.1492,11
