id,created_at,text,location
1083021868725080064,2019-01-09 15:25:09,#Toronto’s @CIBCSQUARE #Office #Tower Complex Bringing Large Elevator Screens in 2020.  @Captivate’s curated digita… https://t.co/VpI7isAMY6,"Toronto, Ontario"
1083020738146246656,2019-01-09 15:20:40,"RT @dbcurren: CIBC: ""The Bank of Canada has taken itself out of the rate hike game, and its message today suggests that it isn't quite as s…",CANADA
1083020621020348419,2019-01-09 15:20:12,"@kdmadan Balance and available credit information is always available through CIBC Telephone Banking, Mobile Bankin… https://t.co/UmTwZXie7Y",Canada
1083020542758842368,2019-01-09 15:19:53,@kdmadan Clients have control over how much they spend on their credit card and need never pay an overlimit fee unl… https://t.co/PyvfgFYND6,Canada
1083020452518350848,2019-01-09 15:19:32,"@kdmadan Hi Karan! An overlimit fee  is similar to overdraft protection on your bank account. If it's used, you are charged a fee. 1/3 ^Nida",Canada
1083020163077816325,2019-01-09 15:18:23,"CIBC: ""The Bank of Canada has taken itself out of the rate hike game, and its message today suggests that it isn't… https://t.co/fowq0DZcLM",Toronto
1083019546053746688,2019-01-09 15:15:55,The head of Canadian Imperial Bank of Commerce (CIBC) said that the country’s mortgage industry will plateau in the… https://t.co/72fGrbLtkL,Toronto
1083019356936773637,2019-01-09 15:15:10,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page.… https://t.co/BN7hLbyiH2,Barbados
1083019351828107265,2019-01-09 15:15:09,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page… https://t.co/yyeZrgNY6A,Jamaica
1083018926664110080,2019-01-09 15:13:28,https://t.co/8w8bZozlwJ https://t.co/8w8bZozlwJ,
1083018119768006663,2019-01-09 15:10:15,@cibc overdraft on credit card with out customers consent. If a customer needs credit they will request for the same.,"Toronto, Ontario"
1083017808408018944,2019-01-09 15:09:01,@cibc worst customer service. Never respond to emails.,"Toronto, Ontario"
1083014828795588608,2019-01-09 14:57:11,"@cibc Nida buy bitcoin, CIBC is hopeless",sol
1083014310484422662,2019-01-09 14:55:07,"In the spotlight today is CIBC Investor’s Edge. Learn more about their focus on educational content, young investor… https://t.co/vCI4ssKWZD",
1083014198630719489,2019-01-09 14:54:41,"@DayZero5 Hi there, spotted your tweet! Is there something I can help you with? ^Nida",Canada
1083013382595211264,2019-01-09 14:51:26,RT @PRESTOcard: @7uliovalencia Morning J. Valencia.  We can understand the inconvenience this has caused you.  CIBC has chosen not to have…,Toronto
1083013240047759360,2019-01-09 14:50:52,Littelfuse $LFUS Stock Rating Upgraded by CIBC https://t.co/fo5ysesMp7,United States
1083013167532380160,2019-01-09 14:50:35,Honeywell International’s $HON Market Perform Rating Reaffirmed at CIBC https://t.co/mtrtA4Lhgx,
1083012982605520897,2019-01-09 14:49:51,CIBC Reaffirms Market Perform Rating for Regal Beloit $RBC https://t.co/sEeqDgPlJ7,
1083012945435602946,2019-01-09 14:49:42,RT @OttawaMortgages: Mortgage growth this year will be low or flat this year: CIBC CEO https://t.co/Tfj0QeeByU,Ontario
1083012673279795201,2019-01-09 14:48:37,Littelfuse $LFUS Upgraded to “Outperform” by CIBC https://t.co/DLMaYcKiAl,
1083012249265025025,2019-01-09 14:46:56,@fifeyeno Hi there! I'd be happy to have your concerns looked into. Please send me a DM with details of your concer… https://t.co/C8QPqF5LBO,Canada
1083012241182638081,2019-01-09 14:46:54,@APompliano @HSBC  when signing up for a bank account they forced me to watch a tutorial with a quiz at the end and… https://t.co/1MLvbEEBvW,sol
1083011853087883264,2019-01-09 14:45:21,Regal Beloit’s $RBC Market Perform Rating Reaffirmed at CIBC https://t.co/uiYrGXfGfH,
1083011841842970630,2019-01-09 14:45:19,Hubbell $HUBB Receives “Market Perform” Rating from CIBC https://t.co/aIeiQiPi2I,
1083011503949836294,2019-01-09 14:43:58,"@franchcraciun Hi there, I'd like to know more about what's making you feel this way. Please send me a DM with addi… https://t.co/QrcHPJbt9u",Canada
1083008992610181121,2019-01-09 14:33:59,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/2qygHyuE26,
1083008095767486467,2019-01-09 14:30:26,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page.… https://t.co/RC2O2maSh5,The Caribbean
1083008046434078721,2019-01-09 14:30:14,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page.… https://t.co/fWxKqyctu2,Bahamas
1083006753321766913,2019-01-09 14:25:05,Man house of fun won't install there's no room on the tablet. I'm about to delete cibc,
1083006020153196545,2019-01-09 14:22:11,"As Canadian Natl Ry Co $CNI Market Value Declined, Shareholder Cibc World Markets INC Has Trimmed Holding - https://t.co/pSSR5n2dbJ",
1083005691357478918,2019-01-09 14:20:52,Enbridge INC $ENB Shareholder Cibc World Markets INC Has Increased Position by $581.49 Million - https://t.co/TIyKKUzwAG,
1083005234748841984,2019-01-09 14:19:03,• Mosaic Co (MOS). CIBC cuts price target to $34 from $37 to reflect increased concerns of a softer phosphate marke… https://t.co/iciE1Usfxz,"Manhattan, NY"
1083003167653081088,2019-01-09 14:10:51,@TanyavanB @cibc @CPA_Ontario Why is it ok to have all white people and only one woman on that panel?,
1083002994008956929,2019-01-09 14:10:09,CIBC head sees flat mortgage growth in the foreseeable future https://t.co/uyIGHNv9Y8,
1083002584615608323,2019-01-09 14:08:32,"Customer Service Representative: CIBC (Powell River BC): ""on a mission to build the relationship-focused bank of th… https://t.co/Yn6RbFEuqK",Canada
1083001549477994496,2019-01-09 14:04:25,.@cibc Avery Shenfeld reinforces the degree to which the #economy is changing and leaning to #technology. The… https://t.co/Q9TPvFMk6G,"Toronto, Ontario"
1082998140494589954,2019-01-09 13:50:52,"RT @MSU_McMaster: It’s time to play The Game of Life, but this time, In Real Life. Play a part in this journey as you learn more about gett…","Ontario, Canada"
1082997696619778049,2019-01-09 13:49:06,@acciotiffany Hi Tiff! As long as you are a full time student you may be eligible for our Smart for Students Bank a… https://t.co/f0vmINWPUw,Canada
1082996307600596992,2019-01-09 13:43:35,"CIBC: #housing starts provided some good news for the Canadian economy this morning, as mild winter in much of the… https://t.co/0dV9dofXeA",Toronto
1082996145641672705,2019-01-09 13:42:56,RT @7uliovalencia: @PRESTOcard Are you still not accepting online payments from CIBC? One of your agents rudely advised me to take it up wi…,Toronto
1082996140138786816,2019-01-09 13:42:55,RT @PRESTOcard: @7uliovalencia Morning J. Valencia.  We can understand the inconvenience this has caused you.  CIBC has chosen not to have…,Toronto
1082996099433054209,2019-01-09 13:42:45,@TrustSalehLaw Hi Cherif! I'd love to get you assistance with redeeming your Aventura points. In order for me to do… https://t.co/99pcFBBZpT,Canada
1082995885544493056,2019-01-09 13:41:54,"RT @MarniTuttle: It should give us all pause when the brand being promoted comes first on #fundraising promotions: Bell Lets Talk, CIBC Run…"," North(umberland) Shore, NS"
1082995060378136577,2019-01-09 13:38:38,"It should give us all pause when the brand being promoted comes first on #fundraising promotions: Bell Lets Talk, C… https://t.co/bqjq9eQooi","Halifax, Nova Scotia"
1082993032251756544,2019-01-09 13:30:34,"The Game of Life: IRL with the McMaster Student Success Centre team. Learn about budgeting, setting goals and trans… https://t.co/3bJGDNgT5C","Hamilton, ON"
1082992723920064512,2019-01-09 13:29:21,"RT @Weed_Investor: Big Banks see the potential, even if the profits will only be seen in future years, they will be Huge!!
#Cannabis #Weed…","Sarnia, Ontario"
1082991987870105600,2019-01-09 13:26:25,RT @NoFossilBanks: #FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc… https://t.co/jN5YB57Jrp,NorthEast USA
1082991708474929152,2019-01-09 13:25:18,RT @LP_Affaires: Hypothèques: la CIBC s'attend à un ralentissement https://t.co/rEwZSopvyY https://t.co/WRAVIqwjMx,
1082991661955846144,2019-01-09 13:25:07,"It’s time to play The Game of Life, but this time, In Real Life. Play a part in this journey as you learn more abou… https://t.co/MtLP3olN7k",MUSC Room 201
1082991160338120706,2019-01-09 13:23:08,"Manager, Banking Centre: CIBC (Edmonton, AB): ""on a mission to build the relationship-focused bank of the future an… https://t.co/0L8lQAizTD",Canada
1082990886466789376,2019-01-09 13:22:02,RT @7uliovalencia: @PRESTOcard Are you still not accepting online payments from CIBC? One of your agents rudely advised me to take it up wi…,"Toronto, Ontario, Canada"
1082989894719291392,2019-01-09 13:18:06,"BMO, CIBC provide $80-million loan to Canopy Growth-affiliated pot company #BeckDex #WeedWatch

$ACB.T $APHA.T… https://t.co/GDp9W0zmkM","West Coast, Canada"
1082985957677285377,2019-01-09 13:02:27,RT @la_lesaffaires: Voici pourquoi certains investisseurs miseront sur la CIBC https://t.co/0b6paGavol https://t.co/AvBckxiPKb,"Montréal, Québec"
1082985886122475520,2019-01-09 13:02:10,@The_Woodi @owning_mohowny @Questrade CIBC,
1082985540130004992,2019-01-09 13:00:48,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/RRF1QzryyN,"London, Ontario"
1082985539794432000,2019-01-09 13:00:48,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/gqVRG40UT1,"London, Ontario"
1082982568377622528,2019-01-09 12:48:59,"@nolybam Thanks for reaching out to us, Noelle! Were you trying to send your message through our secured messaging… https://t.co/R4gRONvJ4p",Canada
1082981634981457920,2019-01-09 12:45:17,@AlderLaneeggs burried in between the headlines: https://t.co/StVfnSH7sB Think is FA’s I talk to say same amount of… https://t.co/cyvKwDlA1s,Toronto
1082980317118517249,2019-01-09 12:40:03,RT @NoFossilBanks: #FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc @DeutscheBank @HSBC @RB…,NorthEast USA
1082978686507331584,2019-01-09 12:33:34,RT @NoFossilBanks: #FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc @DeutscheBank @HSBC @RB…,Worldwide
1082977829418078209,2019-01-09 12:30:09,Our card security controls allow you to receive an in-app notification as soon as a transaction is made using your… https://t.co/8XqzhhPgVT,The Caribbean
1082977807469301760,2019-01-09 12:30:04,#FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc @DeutscheBank… https://t.co/jru56C3aRC,
1082976787771072512,2019-01-09 12:26:01,Skyworks Solutions $SWKS Stock Rating Reaffirmed by CIBC https://t.co/sB8akswXSd,United States
1082973275884539906,2019-01-09 12:12:04,financial careers start here https://t.co/VCmmZrK7YO| CIBC head sees flat mortgage growth in the foreseeable future… https://t.co/XWwwLKmzKE,Ontario
1082970828956811264,2019-01-09 12:02:20,"The bank loan is one of the largest provided to a private company in the cannabis industry by top-tier banks 
https://t.co/TTVpj9PxWo",
1082968938609369089,2019-01-09 11:54:50,#加拿大要闻# #经济# 【 2019加拿大银行房贷业务持平或微升 】     加拿大帝国商业银行CIBC首席执行官Victor Dodig 认为，如果2019年不发生经济大环境变坏的情况，则加拿大银行的房... https://t.co/ev0xi3pezM,"Montreal, Canada"
1082968467278573568,2019-01-09 11:52:57,Voici pourquoi certains investisseurs miseront sur la CIBC https://t.co/0b6paGavol https://t.co/AvBckxiPKb,"Montreal, Quebec, Canada"
1082963143574372353,2019-01-09 11:31:48,@7uliovalencia Morning J. Valencia.  We can understand the inconvenience this has caused you.  CIBC has chosen not… https://t.co/1PA55uGLJC,"Ontario, Canada"
1082961099652136960,2019-01-09 11:23:41,My poor debit card. I’m gonna have to go to CIBC to change my debit card to unlimited transactions because I don’t… https://t.co/hSUdG9gOkx,🇨🇦
1082958762720350208,2019-01-09 11:14:24,RT @TikoTraders: https://t.co/de7FIxR8Fp,
1082955601586442240,2019-01-09 11:01:50,"RT @smfehir: #Trudeaunomics
CIBC expects mortgage growth for the next year to be in low single digits.
Go Jr Go!",Planet Earth
1082946107494359041,2019-01-09 10:24:06,"Sr. Production Application Support Analyst (Java/J2EE, Web Services, Git): CIBC (Toronto ON): ""on a mission to buil… https://t.co/kNUd0ZvlNp",Canada
1082943813914710016,2019-01-09 10:15:00,"Mobile Mortgage Advisor (North Shore): CIBC (Laval QC): ""You'll Be Doing You'll leverage your mortgage experience t… https://t.co/TvzAqt9Fjp",Canada
1082942199933870080,2019-01-09 10:08:35,"Sr. Production Application Support Analyst (Java/J2EE, Web Services, Git): CIBC (Toronto ON): ""Web Services, XML, S… https://t.co/UEVPJAMOyP",Canada
1082942185006354433,2019-01-09 10:08:31,"BMO, CIBC provide $80-million loan to Canopy Growth-affiliated pot company PharmHouse https://t.co/ULCwi2osxi","Montreal, Quebec,  🇨🇦"
1082939785537155072,2019-01-09 09:58:59,Mortgage growth this year will be low or flat this year: CIBC CEO https://t.co/CtB0pxnhTt https://t.co/RgAKhZSxXc,"Calgary, Alberta"
1082933349952487426,2019-01-09 09:33:25,I've just posted a new blog: CIBC head sees flat mortgage growth in the foreseeable future https://t.co/P4A1lWUAAT,"45.484335,-73.88169"
1082915577553768453,2019-01-09 08:22:47,I shared important issues with CIBC NEWS still not getting what makes them to not work on it please help citizens.,Calgary 
1082913265628389377,2019-01-09 08:13:36,Le chef de la direction de la Banque CIBC s'attend à ce que la croissance d'ensemble des prêts hypothécaires au pay… https://t.co/BQuP4iTGMu,Vaudreuil-Dorion
1082913156966608896,2019-01-09 08:13:10,CIBC head sees flat mortgage growth in the foreseeable future https://t.co/rzGfm7VpcO via MortgageBrokerNews,"Toronto, Ontario, Canada"
1082912958643093504,2019-01-09 08:12:23,CIBC head sees flat mortgage growth in the foreseeable future https://t.co/PaBlx0eEmN,"45.484335,-73.88169"
1082912733308379136,2019-01-09 08:11:29,"RT @Weed_Investor: Big Banks see the potential, even if the profits will only be seen in future years, they will be Huge!!
#Cannabis #Weed…","Washington, DC"
1082889940030107648,2019-01-09 06:40:55,#CBC: “El crecimiento de las hipotecas este año será bajo o plano este año: CEO de CIBC ” #BusinessNews … https://t.co/3p70fn9lMT,Global
1082889792805920768,2019-01-09 06:40:20,#CBC: “El crecimiento de las hipotecas este año será bajo o plano este año: CEO de CIBC ” #BusinessNews … https://t.co/ZJU2fK1ht9,"Toronto, Ontario"
1082886667273465861,2019-01-09 06:27:55,Mortgage growth this year will be low or flat this year: CIBC CEO | CBC News https://t.co/QVqDK8JO8b,
1082882156953849856,2019-01-09 06:09:59,RT @globeandmail: CIBC chief expects mortgage growth to be flat or in the low-single digits in 2019 https://t.co/f4XMH57OQg @GlobeBusiness…,"Toronto, ON"
1082876479086546944,2019-01-09 05:47:26,RT @michaelbabad: ‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC (subscribers) https://t.co/RRJGOEUyQi https:…,Canada (and Western World)
1082870077664354304,2019-01-09 05:21:59,@cibc Broke as for fundraisers!,Canada
1082865628170649600,2019-01-09 05:04:19,fuck cibc https://t.co/oyxO5NT12J,mtl
1082863128982011906,2019-01-09 04:54:23,@cibc Work with RBC and I do the same ❤️,"Happy Valley Goose Bay , NL"
1082857864786370560,2019-01-09 04:33:28,@AjaxStolenHome @rcmpgrcpolice @RCMPONT @CommrRCMPGRC @OPPAssociation @OPP_News @OPPCommissioner @TorontoPolice… https://t.co/VfTw0phdcK,History of crimes starts here!
